Date,Open,High,Low,Adj Close,Volume (BTC),Volume (Currency),Weighted Price,Weekday
4/5/2016,418.81,423,416.61,422.71,3956.556598,1665558.646,420.9616633,
4/6/2016,422.71,422.9,420,421.03,2396.348371,1010238.993,421.5743443,
4/7/2016,420.62,421.99,418.09,420,3216.81132,1352741.713,420.5225545,
4/8/2016,419.99,423.99,416.26,417.75,4584.130993,1928359.909,420.6598615,
4/11/2016,420.4,422.8,418,422.69,3487.83251,1467164.563,420.6522415,
4/12/2016,422.79,426.67,421,425.54,6082.734023,2581942.431,424.4707103,
4/13/2016,425.32,426,422.27,423.93,3917.083834,1661013.31,424.0433394,
4/14/2016,423.6,425.35,420.57,424.86,3863.799522,1637346.082,423.7657965,
4/15/2016,424.4,430,423.07,429.45,4406.240862,1883221.873,427.3987581,
4/18/2016,427.15,430.01,425.8,428.14,3180.430772,1359481.312,427.4519426,
4/19/2016,428.14,436.82,426.24,435.63,3798.237466,1634274.115,430.2717062,
4/20/2016,435.7,444,433.11,442.13,7602.64665,3334632.035,438.6146283,
4/21/2016,441.99,452.11,440,451,5421.156325,2417983.802,446.0273153,
4/22/2016,451,451.36,442.96,447.7,5494.441157,2458441.083,447.4415164,
4/25/2016,460.03,469.47,455.13,462.33,5607.188644,2589826.883,461.8761821,
4/26/2016,462.29,469.87,462.13,467.42,4629.185487,2154820.588,465.4859034,
4/27/2016,467.39,469.03,443.2,445.38,7084.239871,3233410.836,456.423116,
4/28/2016,445.39,451,435,449.14,8736.25774,3884773.455,444.6724868,
4/29/2016,449.94,456.53,445.62,456.53,2982.540779,1347430.827,451.7728095,
5/2/2016,452.99,453.8,438.59,444.06,6362.93159,2824163.351,443.846254,
5/3/2016,444.06,452,440.78,450.61,5576.9146,2496652.811,447.6763569,
5/4/2016,451.18,451.68,444.15,446.63,3327.607274,1488189.72,447.2251673,
5/5/2016,447.36,450,445.11,448.5,2569.593201,1150544.093,447.7534002,
5/6/2016,448.5,463.97,447.03,458.48,5540.138894,2518562.048,454.6026907,
5/9/2016,457.75,464.79,455.62,460.82,3536.503889,1625816.358,459.724182,
5/10/2016,461.49,463,447.38,451.62,5746.157943,2608139.073,453.8926877,
5/11/2016,450.88,457.99,450.32,452.91,3352.580504,1520976.994,453.6735188,
5/12/2016,452.95,455.25,448.88,455.2,3453.492398,1560850.715,451.9629799,
5/13/2016,455.2,456.82,452.04,455.91,2822.650519,1283980.607,454.8847258,
5/16/2016,457.56,458,451.11,454,3248.192018,1479592.228,455.5125496,
5/17/2016,454,456.09,452,453.08,3430.479466,1555633.961,453.4742085,
5/18/2016,452.96,455.68,452,452.92,2608.231754,1184326.532,454.0725839,
5/19/2016,452.47,453.85,435.03,436.3,5961.115086,2667369.272,447.461462,
5/20/2016,436.3,444.41,435.06,442.72,3448.22731,1520946.416,441.0806712,
5/23/2016,438.72,442.99,436.4,442.99,2625.600632,1157133.449,440.7119023,
5/24/2016,442.63,446.37,441,443.97,3072.7786,1366675.343,444.7685699,
5/25/2016,445.31,449.6,444.26,448.7,3663.315911,1639628.084,447.5803135,
5/26/2016,448.27,452.98,446.8,452.07,3768.498372,1695944.871,450.032003,
5/27/2016,452.07,478.16,452.07,472.05,12234.20332,5759605.503,470.778959,
5/30/2016,517.6,535,510.01,527.64,6074.774706,3195665.507,526.0549834,
5/31/2016,527.64,548.5,515,531.84,12071.18196,6465589.816,535.6219332,
6/1/2016,532.37,542.87,525.49,536.95,5456.942657,2918877.943,534.8925445,
6/2/2016,536.95,540,529.13,538,3939.351328,2110034.267,535.629877,
6/3/2016,538,578.37,535.74,569.94,8801.774635,4918798.572,558.8416855,
6/6/2016,573.8,586.02,573.8,584.5,4465.516121,2599632.512,582.1572338,
6/7/2016,584.12,594.44,563,577.54,6705.918304,3889183.614,579.9628684,
6/8/2016,577.48,584.25,571.86,583.03,3259.151105,1885760.652,578.6048548,
6/9/2016,583.01,583.1,572.97,575.01,3770.718262,2173852.248,576.5087969,
6/10/2016,576.06,580,572,578.01,3458.564923,1992463.062,576.0953189,
6/13/2016,668.73,725,655.02,704.49,17280.60397,11948752.18,691.4545463,
6/14/2016,703.81,704.5,655,685.25,10633.4405,7245670.996,681.4041979,
6/15/2016,685.25,695.77,672.12,695,5783.923828,3958020.17,684.3140208,
6/16/2016,695,773.07,689.8,766.62,17946.82685,13252865.15,738.4517199,
6/17/2016,767.37,778.7,706.37,745.22,14687.27084,10852879.64,738.9309943,
6/20/2016,759.12,763.99,723.4,730.85,7975.971078,5917339.462,741.8958022,
6/21/2016,725,728.18,625,667.54,33056.28964,22257644.3,673.3255469,
6/22/2016,665.36,677.63,588.03,601.3,16456.40878,10462967.07,635.7989285,
6/23/2016,600.51,632.67,1.5,624.91,24334.07932,14297065.04,587.5326062,
6/24/2016,622.59,683.88,620.82,661.71,16163.8016,10563018.79,653.4984188,
6/27/2016,630.16,658,618.03,657.5,8668.593114,5537101.673,638.754363,
6/28/2016,657.49,665.51,635.5,646.08,5478.35678,3544743.276,647.0449842,
6/29/2016,644.33,645,621.09,634.11,9132.478186,5770127.804,631.8249752,
6/30/2016,635.91,671.22,628.06,667.95,7479.789915,4895853.65,654.5442728,
7/1/2016,666.33,684.1,659.71,674.86,6432.919621,4339245.157,674.5374437,
7/4/2016,659.77,682.35,640.1,680.35,4290.132253,2870919.402,669.1913518,
7/5/2016,678.74,682.36,661.57,668.94,3112.727122,2092573.278,672.263644,
7/6/2016,669.09,679,662.13,674.7,3590.611128,2412784.302,671.9703738,
7/7/2016,674.7,678.43,605.5,638.19,12686.97748,8058820.662,635.2041433,
7/8/2016,638.89,665.99,635,663,6579.385212,4252992.554,646.411848,
7/11/2016,648.77,659.6,639.31,649.32,2978.136855,1932846.2,649.0118802,
7/12/2016,649.32,678,646.05,663.52,4288.076275,2839548.152,662.1962786,
7/13/2016,663.52,669.97,651.03,655.06,6573.202031,4342194.792,660.5904963,
7/14/2016,652.24,664.93,650.01,659.1,2392.434677,1576629.171,659.0061525,
7/15/2016,660.3,670.01,658.41,664.6,3228.342643,2143543.854,663.9765635,
7/18/2016,679.54,682.21,666.12,672.1,3012.206235,2037381.507,676.3751709,
7/19/2016,673.45,675.81,666,673.48,1904.434461,1278189.69,671.1649659,
7/20/2016,674.8,675,660,667.03,3418.625094,2282261.375,667.5962741,
7/21/2016,667.01,667.1,660.1,663.99,2503.042708,1661238.412,663.6876018,
7/22/2016,663.25,666.3,645,649.95,5191.555066,3407485.36,656.351578,
7/25/2016,659.64,661.99,652.28,654.96,2441.94401,1600627.625,655.4726965,
7/26/2016,655,656.94,645.01,651.24,3552.829074,2311378.906,650.5741925,
7/27/2016,651.22,659.98,646.31,653.48,2664.943111,1742046.057,653.689773,
7/28/2016,655.13,657.89,652.41,653.07,1909.236542,1249934.302,654.6775501,
7/29/2016,654.84,657.48,653,654.61,1297.148166,848986.1619,654.5020715,
8/1/2016,622.5,630,603.63,606.35,5512.821374,3399251.951,616.6083972,
8/2/2016,606.84,613.03,465.28,540,22142.66734,12122476.93,547.4713928,
8/3/2016,540,572.34,521,563.42,15453.58616,8476073.711,548.485874,
8/4/2016,563.99,583.97,552,576.13,8499.836928,4849529.138,570.5437856,
8/5/2016,578.14,578.2,562,572.5,4811.235839,2744096.468,570.351685,
8/8/2016,592.47,594,583.58,591.88,3181.852509,1876919.922,589.8827546,
8/9/2016,591.85,591.85,579.43,582.75,3174.705988,1856560.616,584.7976546,
8/10/2016,582.71,603,580.01,590.27,5217.759056,3093831.604,592.9425968,
8/11/2016,590.46,597.78,585.22,585.22,2543.684011,1504308.956,591.3898698,
8/12/2016,585.25,591.19,580.47,585.91,2177.378644,1276363.863,586.1928821,
8/15/2016,568.76,573.69,554.9,565.55,4633.745585,2618493.486,565.0921999,
8/16/2016,564.2,579.8,563,574.99,4837.188719,2766616.06,571.9470999,
8/17/2016,574.95,577.86,566.02,570.91,4108.597651,2348397.528,571.5812858,
8/18/2016,570.91,575.87,568.79,571.49,3967.284125,2271526.865,572.564705,
8/19/2016,571.51,574.86,552.3,572.91,4652.005215,2653115.881,570.3166181,
8/22/2016,577.55,585.95,572.5,582.78,5086.062566,2950211.774,580.0580971,
8/23/2016,582.78,584.99,576,580.23,4182.045899,2429199.908,580.8639997,
8/24/2016,580.27,582.1,575.4,577.58,2991.014608,1731521.177,578.9076298,
8/25/2016,577.65,578.75,571.16,575.71,4231.40701,2432466.899,574.8600626,
8/26/2016,575.75,582.46,574.1,578.78,3300.297743,1906954.635,577.8129076,
8/29/2016,573.2,575,568.6,571.5,2333.008917,1337424.145,573.26148,
8/30/2016,570.74,576.5,568.55,575.91,4439.354205,2549324.677,574.2557496,
8/31/2016,575.88,576.49,568.4,570.75,3917.825207,2238453.983,571.3511617,
9/1/2016,570.75,572.86,566.86,571.05,2833.21049,1614962.023,570.0113101,
9/2/2016,571.05,574.2,567.03,572,2996.654675,1711339.746,571.0834018,
9/5/2016,605.72,607.31,592.46,603.48,3838.175588,2307087.137,601.0895241,
9/6/2016,604.98,609.74,601,608.16,4038.337546,2447636.438,606.1000128,
9/7/2016,608.93,615.92,604.7,615.16,4502.710727,2749975.139,610.737688,
9/8/2016,614.44,628.98,611.66,625.67,4354.952516,2710494.376,622.3935544,
9/9/2016,625.67,627.49,612.93,622.01,3274.075651,2031926.21,620.6106475,
9/12/2016,604.08,609.15,602,608.04,3512.282371,2126936.02,605.5709069,
9/13/2016,606.4,609.61,603.28,607.46,3471.527175,2106487.11,606.789751,
9/14/2016,607.45,610.69,605.98,608.5,2895.460452,1761472.096,608.3564688,
9/15/2016,608.5,608.99,602.3,606.71,3085.666948,1870525.591,606.1981486,
9/16/2016,606.65,608.99,603.5,605.69,2612.880076,1585218.431,606.6939105,
9/19/2016,608,609.5,603,608.72,2476.590397,1504205.844,607.3696505,
9/20/2016,608.73,608.88,600.94,600.94,2680.447606,1625919.568,606.5850958,
9/21/2016,600.85,601.01,592.1,595.46,3671.191913,2184063.913,594.9195698,
9/22/2016,595.46,596.42,592.5,595.41,2421.454826,1440643.025,594.9493709,
9/23/2016,595.42,602.9,593,601.42,4007.882759,2394294.732,597.3964001,
9/26/2016,598.95,607.27,596.1,606.47,4056.393716,2444753.794,602.691446,
9/27/2016,606.7,608.37,600.02,604.26,3055.81637,1846161.505,604.1467422,
9/28/2016,605.07,605.3,601.41,603.95,2202.749628,1329117.198,603.3900454,
9/29/2016,603.93,605.99,601,605.6,2718.019193,1641055.437,603.7688922,
9/30/2016,605.59,608.39,603.15,608.23,2633.444893,1593409.041,605.0664075,
10/3/2016,608.6,612.98,606.6,611.16,2245.892347,1370270.015,610.1227503,
10/4/2016,612.84,612.84,604.99,607.19,2955.423838,1795599.847,607.5608593,
10/5/2016,607.19,612,605.76,608.49,2410.926114,1469331.478,609.4469132,
10/6/2016,608.01,610.5,607.09,610.25,2039.820357,1242954.859,609.3452566,
10/7/2016,610.25,616.34,607.52,614.88,4033.821854,2468265.954,611.8926525,
10/10/2016,612.12,616.47,612.12,616,2295.523028,1410892.887,614.6280695,
10/11/2016,616.37,639,614.56,639,8087.319337,5100218.348,630.6438679,
10/12/2016,638.3,640,628.76,634.5,2658.527768,1690227.114,635.7756103,
10/13/2016,634.5,636,630,634.02,2381.50068,1510988.669,634.4691319,
10/14/2016,635.16,639.99,630.45,638.2,3154.82335,2003219.142,634.9703042,
10/17/2016,638.97,639.99,632.1,636.91,3958.036534,2516207.279,635.7210847,
10/18/2016,636.96,637.8,631.52,635.95,2731.17635,1735476.558,635.4318929,
10/19/2016,635.95,638.04,624.13,627.98,4472.899984,2824080.052,631.3756316,
10/20/2016,627.84,630.22,625,628.89,2040.009875,1280448.677,627.6678821,
10/21/2016,628.05,632.36,627.5,629,3050.509329,1919969.054,629.3929461,
10/24/2016,648.71,652.25,640,648.6,4679.001414,3027622.026,647.0658497,
10/25/2016,649.03,657.58,643,651.97,6106.916179,3982507.667,652.1307236,
10/26/2016,651.97,677,651.69,675.11,6716.231463,4466380.411,665.0128774,
10/27/2016,674.63,685.89,665.59,684.71,4545.436208,3090089.929,679.822527,
10/28/2016,684.68,687.23,677.05,685.91,3574.075468,2446577.64,684.5344094,
10/31/2016,697.1,706.97,683.6,697.01,4655.892512,3246833.127,697.3599839,
11/1/2016,697.04,737,695.38,726.6,6570.018854,4746887.118,722.5073814,
11/2/2016,726.6,742,717.32,742,4320.531719,3133467.191,725.2503614,
11/3/2016,742,745.19,670.32,685.22,12102.24273,8620853.875,712.3352313,
11/4/2016,684.84,707.67,681,702.7,5345.679215,3725359.648,696.8917323,
11/7/2016,709.92,709.92,698.26,702.86,3020.872403,2123754.479,703.026873,
11/8/2016,702.86,712.92,701.02,709.31,5526.474593,3905868.363,706.7558707,
11/9/2016,708.17,740.86,705.45,721.5,9726.251234,7081641.534,728.0956829,
11/10/2016,721.5,722,707,714.47,4996.452564,3570538.744,714.6147588,
11/11/2016,714.48,720.94,712.24,716.39,3328.330762,2382869.96,715.9354434,
11/14/2016,700.38,705.89,697.14,703.82,7566.58051,5302237.186,700.7441709,
11/15/2016,704.98,716.54,703.05,711.06,5668.939949,4030616.401,711.0000172,
11/16/2016,711.07,742.87,708.44,739.71,11585.04542,8443845.515,728.8573511,
11/17/2016,739.71,749.98,732.22,735.24,6681.431515,4971520.495,744.0801396,
11/18/2016,736,752.95,731.31,748.98,4271.041463,3180459.441,744.6566531,
11/21/2016,727.09,739.2,727.03,736.76,4017.577625,2948982.133,734.0199515,
11/22/2016,736.92,750,730.27,749.22,5034.704085,3735123.752,741.8755282,
11/23/2016,749.13,749.98,729.92,740.18,4462.778715,3298351.609,739.0802501,
11/24/2016,740.18,741.15,729,735.63,4039.815354,2967466.386,734.5549552,
11/25/2016,735.63,737.07,728,737.07,3356.089031,2459029.198,732.7067832,
11/28/2016,727.32,732.44,724.1,729.54,4741.115192,3457223.004,729.2003808,
11/29/2016,730.99,733.29,721,730.76,5406.900353,3944721.684,729.5717372,
11/30/2016,730.72,744.49,727,742.06,6249.618523,4608044.88,737.3321848,
12/1/2016,742.06,754.98,740.18,751.54,6124.501859,4590130.149,749.4699575,
12/2/2016,751.55,778.07,750.77,769.99,8098.575325,6209209.262,766.7038971,
12/5/2016,762,762.09,743,750.24,5567.772857,4175776.968,749.9905393,
12/6/2016,749.51,759.9,747.99,758.98,6763.738525,5108421.859,755.2660175,
12/7/2016,758.97,769.61,751.78,763.99,4809.707776,3665122.078,762.0259376,
12/8/2016,764.05,772.01,762.29,766.84,4892.939255,3758555.432,768.1590218,
12/9/2016,766.84,773.99,766.29,769.57,2868.416569,2209620.288,770.3275431,
12/12/2016,768.97,779,768.96,776.9,2805.191332,2174538.228,775.1835688,
12/13/2016,777,793.27,765.1,775.35,4918.814007,3828369.081,778.3114132,
12/14/2016,775.75,781,770.74,777.09,2333.380395,1812395.335,776.725192,
12/15/2016,777.03,779.08,771,775.89,3039.822327,2360816.753,776.6298483,
12/16/2016,776.3,782.46,771.24,781.32,3475.771132,2706428.282,778.6554923,
12/19/2016,788.34,794.39,787.01,791,3917.870275,3100648.864,791.4118247,
12/20/2016,791.03,803,787.1,798.65,4118.693505,3267705.401,793.3839694,
12/21/2016,798.83,834.97,796.82,832.75,9391.364961,7667888.811,816.4828907,
12/22/2016,832.02,875,827.29,859.96,12070.35326,10331509.73,855.9409576,
12/23/2016,858.94,920,858.93,914,16526.6288,14837057.96,897.7667585,
12/26/2016,890.65,905.18,888,897.1,3467.546228,3117208.418,898.9666506,
12/27/2016,897.82,936.42,891,930.34,7225.773117,6665199.068,922.4201978,
12/28/2016,930.34,976.48,929.49,976.47,12285.11131,11744311.24,955.9792288,
12/29/2016,976.48,980.74,950,969.58,7858.456854,7599251.052,967.0156868,
12/30/2016,969.99,970,931,959.54,10755.03649,10228764.24,951.0673666,
1/2/2017,997.75,1032,990.01,1012.54,8167.38103,8273576.985,1013.002449,
1/3/2017,1011.44,1039,999.99,1035.24,9089.658025,9276500.306,1020.55548,
1/4/2017,1035.51,1139.89,1028.56,1114.92,21562.45697,23469644.96,1088.449475,
1/5/2017,1114.38,1136.72,885.41,1004.74,36018.86112,36211399.53,1005.345488,
1/6/2017,1004.73,1026.99,871,893.89,27916.7031,25523261.28,914.2648825,
1/9/2017,909.8,912.87,875,896.23,8716.182941,7780059.063,892.5993311,
1/10/2017,896.09,912.47,889.41,905.05,8535.521688,7704271.2,902.6128082,
1/11/2017,905.24,918.4,755,778.62,35893.76837,29459968.9,820.7544162,
1/12/2017,778.7,832.99,751.34,807.47,17400.14155,13632251.44,783.4563529,
1/13/2017,807.51,831.4,775,825.86,11409.52033,9224729.89,808.5116309,
1/16/2017,821.86,835,818.09,831.81,6166.043977,5107031.212,828.2508576,
1/17/2017,831.76,908.5,827,905.99,12264.16938,10775497.86,878.6161971,
1/18/2017,905.95,915.99,851.74,887.7,11181.89888,9830117.654,879.1098686,
1/19/2017,887.69,910,878.89,901.01,11094.6033,9929647.201,894.9979494,
1/20/2017,902.23,902.43,880,895.8,6618.627764,5915865.487,893.8205467,
1/23/2017,923.75,927.57,913.21,913.52,3514.741429,3234454.303,920.2538418,
1/24/2017,913.15,923,881.48,885.47,9405.046565,8495975.458,903.3422003,
1/25/2017,885.47,904.01,884.5,893.43,5291.554742,4725942.373,893.1103623,
1/26/2017,893.25,919.49,892.86,914.83,5164.89702,4688102.253,907.685523,
1/27/2017,914.95,924.88,908.01,918.02,4830.535162,4433746.381,917.8582149,
1/30/2017,913.12,923,910,919.99,3121.187544,2865063.727,917.9402668,
1/31/2017,919.99,970,917.5,963.99,9507.101832,9024041.55,949.1895332,
2/1/2017,963.99,986.96,962,983.67,6954.399472,6748543.967,970.3992408,
2/2/2017,983.79,1011.65,973.12,1009.17,8269.680536,8222686.79,994.3173444,
2/3/2017,1009.15,1022.64,987.01,1016.99,10928.02422,11029881.3,1009.320723,
2/6/2017,1010.03,1031.94,1005.1,1023.99,5080.848355,5188721.523,1021.23133,
2/7/2017,1024,1056.25,1021.3,1052.48,5372.132625,5605838.107,1043.503297,
2/8/2017,1052.48,1070,1025,1050.4,9633.264652,10072826.84,1045.629618,
2/9/2017,1051.73,1074.69,913.73,986,25150.07016,25064862.06,996.6120134,
2/10/2017,985.71,1010.68,950,996.08,10731.29007,10491584.37,977.6629187,
2/13/2017,1000.73,1007.89,975.1,1000.79,4547.260369,4522130.78,994.473686,
2/14/2017,1000.74,1019,987.97,1008.88,6761.108063,6806110.342,1006.656051,
2/15/2017,1008.88,1013.8,1000.97,1011.53,3095.66,3123812.215,1009.094091,
2/16/2017,1011.53,1043.21,1010.75,1032.7,5996.10413,6170238.859,1029.041312,
2/17/2017,1032.91,1064.99,1031.98,1055.46,6085.022606,6386285.161,1049.508864,
2/20/2017,1051.8,1089.99,1044.39,1084,3664.373686,3902660.354,1065.027939,
2/21/2017,1084,1126.86,1077,1124.62,8395.473716,9273663.177,1104.602729,
2/22/2017,1124.83,1143,1098.16,1130.01,11673.08927,13146726.04,1126.242226,
2/23/2017,1130.02,1193.92,1120.73,1188.11,11753.23856,13558056.03,1153.559162,
2/24/2017,1183.53,1220,1091.1,1180.14,19598.23103,23023500.2,1174.774406,
2/27/2017,1180.46,1197.99,1169,1194.64,4640.77359,5511306.897,1187.583663,
2/28/2017,1194.64,1209.99,1176.27,1191.21,7562.474095,9017082.515,1192.345574,
3/1/2017,1191.16,1231,1188.3,1226.39,6013.065823,7276140.328,1210.054994,
3/2/2017,1228,1283.25,1215,1257.6,7762.732439,9679539.506,1246.924273,
3/3/2017,1256.32,1298,1255,1285.33,7545.477203,9615648.42,1274.359217,
3/6/2017,1269.98,1285,1251,1278.49,4249.647938,5420772.933,1275.581651,
3/7/2017,1278.49,1281.62,1175.97,1233.05,14450.03794,17887749.61,1237.903297,
3/8/2017,1233.86,1245.49,1145.5,1150.05,13399.43821,15905595.45,1187.034501,
3/9/2017,1149.34,1208,1135.01,1190.89,7654.738349,9019820.318,1178.33163,
3/10/2017,1190.99,1350,975,1116.97,33467.94356,38830456.29,1160.228331,
3/13/2017,1226.42,1249.02,1215.43,1242.46,5637.362963,6963555.136,1235.25045,
3/14/2017,1242.46,1260,1226.5,1245.86,5745.496509,7156458.547,1245.577042,
3/15/2017,1245.82,1260,1238.32,1257.32,3930.500225,4920843.356,1251.963637,
3/16/2017,1258.75,1258.96,1130,1172.62,15246.55276,18265147.56,1197.985397,
3/17/2017,1172,1173.23,1063,1071.02,16704.57322,18711161.79,1120.122109,
3/20/2017,1012.88,1053,1010.01,1035.96,7497.911034,7764665.809,1035.577213,
3/21/2017,1036.23,1117.9,1034.92,1114.39,11125.4954,12068049.72,1084.720212,
3/22/2017,1114.39,1114.39,988,1037.56,14521.25636,15061002.63,1037.169392,
3/23/2017,1037.6,1054.4,1010.69,1029.65,5916.995393,6134595.753,1036.775482,
3/24/2017,1030.84,1032,920,929.06,16072.41708,15697051.68,976.645367,
3/27/2017,959.08,1043,952.95,1039.92,8687.087115,8753826.092,1007.682549,
3/28/2017,1039.09,1068.26,1014.9,1043.99,9115.517125,9538479.545,1046.400266,
3/29/2017,1042.83,1059.43,1008.16,1035.96,9379.71932,9675900.398,1031.576753,
3/30/2017,1037.29,1050.17,1017.14,1033.7,8645.377871,8919386.179,1031.694197,
3/31/2017,1033.79,1081,1031.43,1070.31,12058.78809,12711331.62,1054.113525,
4/3/2017,1076.59,1152,1076.19,1144.77,11076.86273,12487637.63,1127.362317,
4/4/2017,1146.42,1162.93,1118.85,1143,7420.866238,8471842.704,1141.624499,
4/5/2017,1143,1145,1111,1134.58,5588.976408,6299621.448,1127.151197,
4/6/2017,1134.86,1201.37,1134.36,1190.85,9134.295598,10690571.43,1170.377214,
4/7/2017,1190.72,1202,1176,1190.66,5450.272714,6486716.496,1190.163655,
4/10/2017,1205.2,1219.71,1195,1209.25,3656.816313,4416613.867,1207.775696,
4/11/2017,1209.99,1229,1198.02,1218.99,3487.753108,4229830.763,1212.766682,
4/12/2017,1218.99,1224.57,1208,1212.17,3475.194626,4224875.803,1215.723508,
4/13/2017,1212.16,1219.45,1141,1172.91,7135.302957,8410788.792,1178.757068,
4/14/2017,1172.56,1193,1142,1170.34,8982.767896,10475652.88,1166.194317,
4/17/2017,1162.31,1192.5,1161,1176.54,3568.825075,4210491.81,1179.797755,
4/18/2017,1176.59,1210,1175.95,1202.58,5514.182405,6636782.793,1203.584196,
4/19/2017,1202.59,1209.99,1190,1203.98,6046.519437,7247878.763,1198.686094,
4/20/2017,1203.98,1243.88,1201.66,1234.19,5972.935392,7302307.335,1222.565934,
4/21/2017,1234.93,1252.32,1231.65,1243.61,5023.03852,6236859.582,1241.650757,
4/24/2017,1242,1254,1234,1253.58,3048.6889,3788507.319,1242.667731,
4/25/2017,1253.57,1280,1251.07,1269,5249.773533,6651231.265,1266.955845,
4/26/2017,1271.4,1330,1265,1287.99,8707.639042,11266221.16,1293.8319,
4/27/2017,1287.92,1342.02,1285,1331.53,6669.987468,8810060.906,1320.851193,
4/28/2017,1331,1347.02,1299,1330.7,8234.275544,10882526.4,1321.613097,
5/1/2017,1348.88,1425,1341.22,1390.86,8604.414932,11923132.22,1385.699355,
5/2/2017,1390.86,1481.73,1388,1447.75,8920.689858,12836209.77,1438.925685,
5/3/2017,1447.75,1516.04,1431.02,1503.22,11077.58949,16380266.84,1478.685129,
5/4/2017,1503.25,1623.01,1444.94,1537.23,19548.52974,30115422.58,1540.54668,
5/5/2017,1537.36,1609,1495,1514.9,15603.68437,24257672.5,1554.611842,
5/8/2017,1554.38,1653.97,1554.38,1649.54,19262.35353,30652223.06,1591.302071,
5/9/2017,1649.55,1760.4,1616.05,1720.28,16807.73323,28741490.64,1710.015875,
5/10/2017,1720.26,1794.21,1682,1772.58,11265.37864,19697560.66,1748.504093,
5/11/2017,1774.52,1892,1745.01,1828.45,14740.21933,26997283.11,1831.538766,
5/12/2017,1830.85,1832,1650,1691.51,17062.84463,29856372.54,1749.78869,
5/15/2017,1782.3,1784,1682.56,1705.48,13316.80218,22951575.79,1723.505049,
5/16/2017,1706.07,1750,1641.22,1700.01,16554.08858,28255380.02,1706.852049,
5/17/2017,1700.01,1840.42,1670.01,1782.99,17797.31852,31598676.87,1775.474032,
5/18/2017,1779,1881.8,1766.33,1878.99,11916.12339,21766168.13,1826.614866,
5/19/2017,1879,1969.99,1874.99,1958,14124.61831,27218796.92,1927.046545,
5/22/2017,2017.55,2230.34,2001,2099.97,16338.53541,34535101.53,2113.720763,
5/23/2017,2088.76,2275,2088.45,2264.23,14138.91967,31139771.52,2202.415195,
5/24/2017,2265.9,2481.75,2264.64,2420.29,22144.5982,52782234.68,2383.526412,
5/25/2017,2420.29,2760.1,2221,2292.53,32964.76143,83028907.05,2518.717062,
5/26/2017,2277.01,2599.12,2060,2279.82,28326.82201,66466402.58,2346.412264,
5/29/2017,2172.54,2350,2110,2292.1,12129.27809,27376000.71,2257.018144,
5/30/2017,2290.18,2339.08,2160,2203.51,13888.85097,31434633.58,2263.299796,
5/31/2017,2201.7,2334,2154.28,2298.01,16279.29243,36862481.13,2264.378583,
6/1/2017,2298.01,2456.39,2296.81,2384.79,17918.81055,42837547.21,2390.646806,
